"set_num","name","year","theme_id","num_parts","inventory_id","version","total_quantity"
"75032-1",X-Wing Fighter,2014,159,97,12748,1,1
"75033-1",Star Destroyer,2014,159,97,12748,1,1
"75035-1",Kashyyyk Troopers,2014,158,99,12813,1,1
"75037-1",Battle on Saleucami,2014,158,179,4941,1,1
"75038-1",Jedi Interceptor,2014,158,222,4941,1,1
"75043-1",AT-AP,2014,158,715,12813,1,1
"75045-1",Republic AV-7 Anti-Vehicle Cannon,2014,158,434,4941,1,1
"75048-1",The Phantom,2014,182,233,39,1,1
"75053-1",The Ghost,2014,182,927,39,2,2
"75053-1",The Ghost,2014,182,927,39,1,2
"75056-10",Advent Calendar 2014 Star Wars (Day 9) - Anakin's Jedi Starfighter,2014,225,13,2584,1,1
"75056-11",Advent Calendar 2014 Star Wars (Day 10) - TIE Fighter,2014,225,11,2584,1,1
"75056-12",Advent Calendar 2014 Star Wars (Day 11) - TIE Fighter Pilot,2014,225,4,2584,1,1
"75056-13",Advent Calendar 2014 Star Wars (Day 12) - Luke's Landspeeder,2014,225,15,2584,1,1
"75056-14",Advent Calendar 2014 Star Wars (Day 13) - Luke Skywalker,2014,225,4,2584,1,1
"75056-15",Advent Calendar 2014 Star Wars (Day 14) - Moisture Vaporator ,2014,225,14,2584,1,1
"75056-16",Advent Calendar 2014 Star Wars (Day 15) - Snowspeeder,2014,225,19,2584,1,1
"75056-17",Advent Calendar 2014 Star Wars (Day 16) - Snowspeeder Pilot,2014,225,4,2584,1,1
"75056-18",Advent Calendar 2014 Star Wars (Day 17) - Hoth Command Center,2014,225,16,2584,1,1
"75056-19",Advent Calendar 2014 Star Wars (Day 18) - General Rieekan,2014,225,4,2584,1,1
"75056-2",Advent Calendar 2014 Star Wars (Day 1) - Armored Assault Tank (AAT),2014,225,14,2584,1,1
"75056-20",Advent Calendar 2014 Star Wars (Day 19) - Holiday Speeder Bike,2014,225,19,2584,1,1
"75056-21",Advent Calendar 2014 Star Wars (Day 20) - Imperial Shuttle,2014,225,11,2584,1,1
"75056-22",Advent Calendar 2014 Star Wars (Day 21) - Anakin's Y-wing Starfighter,2014,225,20,2584,1,1
"75056-23",Advent Calendar 2014 Star Wars (Day 22) - Festive Astromech,2014,225,7,2584,1,1
"75056-24",Advent Calendar 2014 Star Wars (Day 23) - Holiday Fireplace,2014,225,26,2584,1,1
"75056-25",Advent Calendar 2014 Star Wars (Day 24) - Santa Darth Vader,2014,225,6,2584,1,1
"75056-3",Advent Calendar 2014 Star Wars (Day 2) - Super Battle Droid,2014,225,4,2584,1,1
"75056-4",Advent Calendar 2014 Star Wars (Day 3) - Republic Cannon,2014,225,18,2584,1,1
"75056-5",Advent Calendar 2014 Star Wars (Day 4) - Clone Trooper with Santa Hat,2014,225,5,2584,1,1
"75056-6",Advent Calendar 2014 Star Wars (Day 5) - Clone Trooper Weapon Station,2014,225,11,2584,1,1
"75056-7",Advent Calendar 2014 Star Wars (Day 6) - Vulture Droid,2014,225,9,2584,1,1
"75056-8",Advent Calendar 2014 Star Wars (Day 7) - Snowball Missle Launcher,2014,225,16,2584,1,1
"75056-9",Advent Calendar 2014 Star Wars (Day 8) - Snowtrooper ,2014,225,4,2584,1,1
"7507-1",Jewels-n-Rings,2003,500,80,10235,1,1
"7508-1",Jewels-n-Bands,2003,500,80,7201,1,1
"7509-1",Jewels-n-Clips,2003,500,72,5855,1,1
"7514-1",Sweet Dreamy Jewels,2004,500,12,6034,1,1
"7553-10",Advent Calendar 2011 City (Day  9) Ice Fisherman,2011,220,5,8820,1,1
"7553-11",Advent Calendar 2011 City (Day 10) Camp Fire and Fishing Pole,2011,220,6,8820,1,1
"7553-12",Advent Calendar 2011 City (Day 11) Wall with Doorway,2011,220,15,8820,1,1
"7553-13",Advent Calendar 2011 City (Day 12) Wall with Small Window,2011,220,15,8820,1,1
"7553-14",Advent Calendar 2011 City (Day 13) Police Officer with Radio,2011,220,5,8820,1,1
"7553-15",Advent Calendar 2011 City (Day 14) Forensic Lab,2011,220,10,8820,1,1
"7553-16",Advent Calendar 2011 City (Day 15) Police Car Base,2011,220,14,8820,1,1
"7553-17",Advent Calendar 2011 City (Day 16) Police Car Middle Section,2011,220,11,8820,1,1
"7553-18",Advent Calendar 2011 City (Day 17) Police Car Top Section,2011,220,7,8820,1,1
"7553-19",Advent Calendar 2011 City (Day 18) Robber with Crowbar,2011,220,5,8820,1,1
"7553-2",Advent Calendar 2011 City (Day  1) Robber with Snowball,2011,220,6,8820,1,1
"7553-20",Advent Calendar 2011 City (Day 19) Safe with Gold Bars,2011,220,10,8820,1,1
"7553-21",Advent Calendar 2011 City (Day 20) Orange Snowmobile,2011,220,8,8820,1,1
"7553-22",Advent Calendar 2011 City (Day 21) Sled with Crate,2011,220,6,8820,1,1
"7553-23",Advent Calendar 2011 City (Day 22) White Snowmobile,2011,220,8,8820,1,1
"7553-24",Advent Calendar 2011 City (Day 23) Dog with Bone,2011,220,2,8820,1,1
"7553-25",Advent Calendar 2011 City (Day 24) Santa and Fireplace,2011,220,18,8820,1,1
"7553-3",Advent Calendar 2011 City (Day  2) Catapult,2011,220,8,8820,1,1
"7553-4",Advent Calendar 2011 City (Day  3) Police Officer with Handcuffs,2011,220,5,8820,1,1
"7553-5",Advent Calendar 2011 City (Day  4) Wall with Barred Window,2011,220,14,8820,1,1
"7553-6",Advent Calendar 2011 City (Day  5) Wall with Large Window,2011,220,18,8820,1,1
"7553-7",Advent Calendar 2011 City (Day  6) Christmas Tree,2011,220,18,8820,1,1
"7553-8",Advent Calendar 2011 City (Day  7) Skateboard and Gifts,2011,220,13,8820,1,1
"7553-9",Advent Calendar 2011 City (Day 8) Bed,2011,220,5,8820,1,1
"7574-10",Advent Calendar 2005 Clikits  (Day 9) Hair Band,2005,222,4,10825,1,1
"7574-11",Advent Calendar 2005 Clikits (Day 10) Paper Clip,2005,222,10,10825,1,1
"7574-12",Advent Calendar 2005 Clikits (Day 11) Picture Frame,2005,222,6,10825,1,1
"7574-13",Advent Calendar 2005 Clikits (Day 12) Gift Tag with Icons,2005,222,4,10825,1,1
"7574-14",Advent Calendar 2005 Clikits (Day 13) Hair Band,2005,222,7,10825,1,1
"7574-15",Advent Calendar 2005 Clikits (Day 14) Ring,2005,222,3,10825,1,1
"7574-16",Advent Calendar 2005 Clikits (Day 15) Hair Band,2005,222,7,10825,1,1
"7574-17",Advent Calendar 2005 Clikits (Day 16) Gift Tag with Icons,2005,222,4,10825,1,1
"7574-18",Advent Calendar 2005 Clikits (Day 17) Icons,2005,222,8,10825,1,1
"7574-19",Advent Calendar 2005 Clikits (Day 18) Bracelet,2005,222,9,10825,1,1
"7574-2",Advent Calendar 2005 Clikits  (Day 1) Ring,2005,222,3,10825,1,1
"7574-20",Advent Calendar 2005 Clikits (Day 19) Necklace,2005,222,4,10825,1,1
"7574-21",Advent Calendar 2005 Clikits (Day 20) Paper Clip,2005,222,3,10825,1,1
"7574-22",Advent Calendar 2005 Clikits (Day 21) Bangle,2005,222,2,10825,1,1
"7574-23",Advent Calendar 2005 Clikits (Day 22) Hair Band,2005,222,4,10825,1,1
"7574-24",Advent Calendar 2005 Clikits (Day 23) Gift Tag with Icons,2005,222,4,10825,1,1
"7574-25",Advent Calendar 2005 Clikits (Day 24) Hair Grip,2005,222,3,10825,1,1
"7574-3",Advent Calendar 2005 Clikits  (Day 2) Hair Band,2005,222,7,10825,1,1
"7574-4",Advent Calendar 2005 Clikits  (Day 3) Necklace,2005,222,4,10825,1,1
"7574-5",Advent Calendar 2005 Clikits  (Day 4) Icons,2005,222,8,10825,1,1
"7574-6",Advent Calendar 2005 Clikits  (Day 5) Bangle,2005,222,3,10825,1,1
"7574-7",Advent Calendar 2005 Clikits  (Day 6) Magnet,2005,222,3,10825,1,1
"7574-8",Advent Calendar 2005 Clikits  (Day 7) Trinket Box,2005,222,3,10825,1,1
"7574-9",Advent Calendar 2005 Clikits  (Day 8) Magnet,2005,222,3,10825,1,1
"7575-10",Advent Calendar 2004 Clikits (Day  9) Bracelet,2004,222,4,263,1,1
"7575-11",Advent Calendar 2004 Clikits (Day 10) Hair Band,2004,222,5,263,1,1
"7575-12",Advent Calendar 2004 Clikits (Day 11) Icons,2004,222,10,263,1,1
"7575-13",Advent Calendar 2004 Clikits (Day 12) Necklace,2004,222,8,263,1,1
"7575-14",Advent Calendar 2004 Clikits (Day 13) Hair Band,2004,222,4,263,1,1
"7575-15",Advent Calendar 2004 Clikits (Day 14) Gift Tag with Icons,2004,222,4,263,1,1
"7575-16",Advent Calendar 2004 Clikits (Day 15) Ring,2004,222,4,263,1,1
"7575-17",Advent Calendar 2004 Clikits (Day 16) Necklace,2004,222,4,263,1,1
"7575-18",Advent Calendar 2004 Clikits (Day 17) Bangle,2004,222,2,263,1,1
"7575-19",Advent Calendar 2004 Clikits (Day 18) Paper Clip / Hair Clip,2004,222,10,263,1,1
"7575-2",Advent Calendar 2004 Clikits (Day  1) Paper Clip / Hair Clip,2004,222,3,263,1,1
"7575-20",Advent Calendar 2004 Clikits (Day 19) Picture Frame,2004,222,8,263,1,1
"7575-21",Advent Calendar 2004 Clikits (Day 20) Hair Band,2004,222,4,263,1,1
"7575-22",Advent Calendar 2004 Clikits (Day 21) Gift Tag with Icons,2004,222,4,263,1,1
"7575-23",Advent Calendar 2004 Clikits (Day 22) Paper Clip / Hair Clip,2004,222,3,263,1,1
"7575-24",Advent Calendar 2004 Clikits (Day 23) Hair Band,2004,222,5,263,1,1
"7575-25",Advent Calendar 2004 Clikits (Day 24) Carry Case,2004,222,5,263,1,1
"7575-3",Advent Calendar 2004 Clikits (Day  2) Bracelet,2004,222,4,263,1,1
"7575-4",Advent Calendar 2004 Clikits (Day  3) Hair Band,2004,222,7,263,1,1
"7575-5",Advent Calendar 2004 Clikits (Day  4) Ring,2004,222,10,263,1,1
"7575-6",Advent Calendar 2004 Clikits (Day  5) Picture Frame,2004,222,6,263,1,1
"7575-7",Advent Calendar 2004 Clikits (Day  6) Bangle,2004,222,2,263,1,1
"7575-8",Advent Calendar 2004 Clikits (Day  7) Gift Tag with Icons,2004,222,4,263,1,1
"7575-9",Advent Calendar 2004 Clikits (Day  8) Hair Band,2004,222,4,263,1,1
"75899-1",LaFerrari,2015,601,167,5600,1,1
"75908-1","458 Italia GT2",2015,601,156,5600,1,1
"75909-1",McLaren P1,2015,601,171,5600,1,1
"75910-1",Porsche 918 Spyder,2015,601,154,5600,1,1
"75911-1",McLaren Mercedes Pit Stop,2015,601,340,35,1,1
"75912-1",Porsche 911 GT Finish Line,2015,601,561,35,1,1
"7600-10",Advent Calendar 2007 Belville (Day  9) Sleigh,2007,218,9,10024,1,1
"7600-11",Advent Calendar 2007 Belville (Day 10) Snowman,2007,218,9,10024,1,1
"7600-12",Advent Calendar 2007 Belville (Day 11) Turret,2007,218,4,10024,1,1
"7600-13",Advent Calendar 2007 Belville (Day 12) Rabbit,2007,218,3,10024,1,1
"7600-14",Advent Calendar 2007 Belville (Day 13) Fruit Cup and Bottles,2007,218,9,10024,1,1
"7600-15",Advent Calendar 2007 Belville (Day 14) Flowers,2007,218,8,10024,1,1
"7600-16",Advent Calendar 2007 Belville (Day 15) Vanity Case,2007,218,5,10024,1,1
"7600-17",Advent Calendar 2007 Belville (Day 16) Fireplace,2007,218,20,10024,1,1
"7600-18",Advent Calendar 2007 Belville (Day 17) Frog Book and Jewel Case,2007,218,6,10024,1,1
"7600-19",Advent Calendar 2007 Belville (Day 18) Teddy Bear,2007,218,5,10024,1,1
"7600-2",Advent Calendar 2007 Belville (Day  1) Fairy with Wand,2007,218,2,10024,1,1
"7600-20",Advent Calendar 2007 Belville (Day 19) Jelly and Ice Cream,2007,218,10,10024,1,1
"7600-21",Advent Calendar 2007 Belville (Day 20) Dog and Bowl,2007,218,3,10024,1,1
"7600-22",Advent Calendar 2007 Belville (Day 21) Toy Ball,2007,218,13,10024,1,1
"7600-23",Advent Calendar 2007 Belville (Day 22) Festive Wreath,2007,218,12,10024,1,1
"7600-24",Advent Calendar 2007 Belville (Day 23) Toy Castle,2007,218,17,10024,1,1
"7600-25",Advent Calendar 2007 Belville (Day 24) Christmas Tree and Presents,2007,218,9,10024,1,1
"7600-3",Advent Calendar 2007 Belville (Day  2) Bed,2007,218,13,10024,1,1
"7600-4",Advent Calendar 2007 Belville (Day  3) Vanity Unit,2007,218,8,10024,1,1
"7600-5",Advent Calendar 2007 Belville (Day  4) Jewel Chest,2007,218,11,10024,1,1
"7600-6",Advent Calendar 2007 Belville (Day  5) Cat,2007,218,6,10024,1,1
"7600-7",Advent Calendar 2007 Belville (Day  6) Tea Set,2007,218,9,10024,1,1
"7600-8",Advent Calendar 2007 Belville (Day  7) Chair and Desk Lamp,2007,218,15,10024,1,1
"7600-9",Advent Calendar 2007 Belville (Day  8) Kitten,2007,218,12,10024,1,1
"76029-1",Iron Man vs. Ultron,2015,487,92,916,1,1
"76030-1",Avengers Hydra Showdown,2015,487,219,916,1,1
"76031-1",The Hulk Buster Smash,2015,487,247,916,1,1
"76032-1",The Avengers Quinjet Chase,2015,487,720,916,1,1
"76038-1",Attack on Avengers Tower,2015,487,513,916,1,1
"76041-1",The Hydra Fortress Smash,2015,487,404,916,1,1
"7620-1",Motorcycle Chase,2008,266,79,13617,1,1
"7621-1",Lost Tomb,2008,267,277,13617,1,1
"7622-1",Race for the Stolen Treasure,2008,267,275,13617,1,1
"7623-1",Temple Escape,2008,267,553,13617,1,1
"7630-1",Front-End Loader,2009,56,107,4771,1,3
"7630-1",Front-End Loader,2009,56,107,5110,1,3
"7630-1",Front-End Loader,2009,56,107,11935,1,3
"7631-1",Dump Truck,2009,56,184,11935,1,1
"7632-1",Crawler Crane,2009,56,478,7766,1,1
"7633-1",Construction Site,2009,56,897,4771,1,2
"7633-1",Construction Site,2009,56,897,11935,1,2
"7634-1",Tractor,2009,57,77,131,1,2
"7634-1",Tractor,2009,57,77,7151,1,2
"7635-1","4WD with Horse Trailer",2009,57,176,131,1,1
"7638-1",Tow Truck,2009,63,128,7151,1,3
"7638-1",Tow Truck,2009,63,128,9426,1,3
"7638-1",Tow Truck,2009,63,128,15192,1,3
"7641-1",City Corner,2009,63,484,9426,1,1
"7642-1",Garage,2009,63,957,9426,1,1
"7654-1",Droids Battle Pack,2007,168,102,14233,1,1
"7667-1",Imperial Dropship,2008,170,80,12307,1,1
"7668-1",Rebel Scout Speeder,2008,170,81,12307,1,1
"7670-1",Hailfire Droid & Spider Droid,2008,167,249,14233,1,1
"7684-1",Pig Farm & Tractor,2010,57,256,131,1,1
"7685-1",Dozer,2009,56,351,11935,1,1
"7686-1",Helicopter Transporter,2009,63,381,9426,1,1
"7687-10",Advent Calendar 2009 City (Day  9) Traffic Light,2009,220,7,7881,1,1
"7687-11",Advent Calendar 2009 City (Day 10) Letter Carrier,2009,220,5,7881,1,1
"7687-12",Advent Calendar 2009 City (Day 11) ATV,2009,220,17,7881,1,1
"7687-13",Advent Calendar 2009 City (Day 12) Crate and Present,2009,220,9,7881,1,1
"7687-14",Advent Calendar 2009 City (Day 13) Chef and Cup,2009,220,5,7881,1,1
"7687-15",Advent Calendar 2009 City (Day 14) Coffee Stand,2009,220,17,7881,1,1
"7687-16",Advent Calendar 2009 City (Day 15) Park Bench,2009,220,9,7881,1,1
"7687-17",Advent Calendar 2009 City (Day 16) Street Cleaner,2009,220,5,7881,1,1
"7687-18",Advent Calendar 2009 City (Day 17) Wheelbarrow and Snowballs,2009,220,14,7881,1,1
"7687-19",Advent Calendar 2009 City (Day 18) Fountain,2009,220,9,7881,1,1
"7687-2",Advent Calendar 2009 City (Day  1) Minifigure and Snowballs,2009,220,7,7881,1,1
"7687-20",Advent Calendar 2009 City (Day 19) Child and RC Car,2009,220,12,7881,1,1
"7687-21",Advent Calendar 2009 City (Day 20) RC Car Cones and Flag,2009,220,15,7881,1,1
"7687-22",Advent Calendar 2009 City (Day 21) Lumberjack,2009,220,6,7881,1,1
"7687-23",Advent Calendar 2009 City (Day 22) Chainsaw Sawhorse and Log,2009,220,14,7881,1,1
"7687-24",Advent Calendar 2009 City (Day 23) Christmas Tree,2009,220,21,7881,1,1
"7687-25",Advent Calendar 2009 City (Day 24) Santa and Fireplace,2009,220,26,7881,1,1
"7687-3",Advent Calendar 2009 City (Day  2) Snowman,2009,220,10,7881,1,1
"7687-4",Advent Calendar 2009 City (Day  3) Sleigh,2009,220,5,7881,1,1
"7687-5",Advent Calendar 2009 City (Day  4) Minifigure on Skates,2009,220,7,7881,1,1
"7687-6",Advent Calendar 2009 City (Day  5) Skate Stand,2009,220,12,7881,1,1
"7687-7",Advent Calendar 2009 City (Day  6) Street Light with Garland,2009,220,12,7881,1,1
"7687-8",Advent Calendar 2009 City (Day  7) Police Officer with Loudhailer,2009,220,5,7881,1,1
"7687-9",Advent Calendar 2009 City (Day  8) Road Barrier,2009,220,11,7881,1,1
"7690-1",MB-01 Eagle Command Base,2007,137,763,71,1,2
"7690-1",MB-01 Eagle Command Base,2007,137,763,5114,1,2
"7691-1",ETX Alien Mothership Assault,2007,137,433,71,1,2
"7691-1",ETX Alien Mothership Assault,2007,137,433,5114,1,2
"7692-1",MX-71 Recon Dropship,2007,137,434,71,1,2
"7692-1",MX-71 Recon Dropship,2007,137,434,5114,1,2
"7693-1",ETX Alien Strike,2007,137,245,71,1,2
"7693-1",ETX Alien Strike,2007,137,245,5114,1,2
"7694-1",MT-31 Trike,2007,137,94,71,1,2
"7694-1",MT-31 Trike,2007,137,94,5114,1,2
"7695-1",MX-11 Astro Fighter,2007,137,56,71,1,2
"7695-1",MX-11 Astro Fighter,2007,137,56,5114,1,2
"7697-1",MT-51 Claw-Tank Ambush,2007,137,373,71,1,2
"7697-1",MT-51 Claw-Tank Ambush,2007,137,373,5114,1,2
"7699-1",MT-101 Armored Drilling Unit,2007,137,634,5114,1,1
"7724-10",Advent Calendar 2008 City (Day  9) Ladder,2008,220,3,9599,1,1
"7724-11",Advent Calendar 2008 City (Day 10) Chef and Paddle,2008,220,5,9599,1,1
"7724-12",Advent Calendar 2008 City (Day 11) Table and Pizzas,2008,220,13,9599,1,1
"7724-13",Advent Calendar 2008 City (Day 12) Oven,2008,220,9,9599,1,1
"7724-14",Advent Calendar 2008 City (Day 13) Diver and Spear Gun,2008,220,1,9599,1,1
"7724-15",Advent Calendar 2008 City (Day 14) Life Vest Fins and Bouy,2008,220,6,9599,1,1
"7724-16",Advent Calendar 2008 City (Day 15) Underwater Scooter,2008,220,9,9599,1,1
"7724-17",Advent Calendar 2008 City (Day 16) Police Officer and Camera,2008,220,2,9599,1,1
"7724-18",Advent Calendar 2008 City (Day 17) Mug Shot Studio,2008,220,8,9599,1,1
"7724-19",Advent Calendar 2008 City (Day 18) Criminal with Handcuffs,2008,220,5,9599,1,1
"7724-2",Advent Calendar 2008 City (Day  1) Minifigure and Drumstick,2008,220,5,9599,1,1
"7724-20",Advent Calendar 2008 City (Day 19) Train Worker,2008,220,4,9599,1,1
"7724-21",Advent Calendar 2008 City (Day 20) Pallet Jack,2008,220,16,9599,1,1
"7724-22",Advent Calendar 2008 City (Day 21) Pallet of Bottles,2008,220,18,9599,1,1
"7724-23",Advent Calendar 2008 City (Day 22) Hiker with Ice Pick,2008,220,6,9599,1,1
"7724-24",Advent Calendar 2008 City (Day 23) Snowmobile,2008,220,16,9599,1,1
"7724-25",Advent Calendar 2008 City (Day 24) Female and Snowman,2008,220,15,9599,1,1
"7724-3",Advent Calendar 2008 City (Day  2) Barbecue,2008,220,10,9599,1,1
"7724-4",Advent Calendar 2008 City (Day 3) Table Cup and Frying Pan,2008,220,4,9599,1,1
"7724-5",Advent Calendar 2008 City (Day  4) Female with Ice Cream,2008,220,5,9599,1,1
"7724-6",Advent Calendar 2008 City (Day  5) Freezer Chest and Umbrella,2008,220,6,9599,1,1
"7724-7",Advent Calendar 2008 City (Day  6) Ice Cream Cart and Sundae,2008,220,11,9599,1,1
"7724-8",Advent Calendar 2008 City (Day  7) Fireman and Radio,2008,220,5,9599,1,1
"7724-9",Advent Calendar 2008 City (Day  8) Kitten in a Tree,2008,220,6,9599,1,1
"7731-1",Mail Van,2008,50,65,16034,1,1
"7732-1",Air Mail,2008,50,87,3339,1,2
"7732-1",Air Mail,2008,50,87,16034,1,2
"7733-1",Truck & Forklift,2008,54,342,1205,1,4
"7733-1",Truck & Forklift,2008,54,342,10043,1,4
"7733-1",Truck & Forklift,2008,54,342,16023,1,4
"7733-1",Truck & Forklift,2008,54,342,16034,1,4
"7734-1",Cargo Plane,2008,54,462,16023,1,2
"7734-1",Cargo Plane,2008,54,462,16034,1,2
"7736-1",Coast Guard Quad Bike,2008,55,33,4570,1,2
"7736-1",Coast Guard Quad Bike,2008,55,33,10656,1,2
"7737-1",Off-Road Vehicle and Jet Scooter,2008,55,130,4570,1,2
"7737-1",Off-Road Vehicle and Jet Scooter,2008,55,130,10656,1,2
"7738-1",Coast Guard Helicopter and Life Raft,2008,55,447,4570,1,2
"7738-1",Coast Guard Helicopter and Life Raft,2008,55,447,10656,1,2
"7741-1",Police Helicopter,2008,61,93,2559,1,11
"7741-1",Police Helicopter,2008,61,93,2648,1,11
"7741-1",Police Helicopter,2008,61,93,2723,1,11
"7741-1",Police Helicopter,2008,61,93,6205,1,11
"7741-1",Police Helicopter,2008,61,93,6296,1,11
"7741-1",Police Helicopter,2008,61,93,6733,1,11
"7741-1",Police Helicopter,2008,61,93,7944,1,11
"7741-1",Police Helicopter,2008,61,93,10028,1,11
"7741-1",Police Helicopter,2008,61,93,10180,1,11
"7741-1",Police Helicopter,2008,61,93,11491,1,11
"7741-1",Police Helicopter,2008,61,93,12110,1,11
"7743-1",Police Command Center,2008,61,523,2648,1,4
"7743-1",Police Command Center,2008,61,523,6733,1,4
"7743-1",Police Command Center,2008,61,523,6839,1,4
"7743-1",Police Command Center,2008,61,523,10435,1,4
"7744-1",Police Headquarters,2008,61,957,2648,1,3
"7744-1",Police Headquarters,2008,61,957,6733,1,3
"7744-1",Police Headquarters,2008,61,957,12110,1,3
"7746-1",Single-Drum Roller,2009,56,207,7766,1,1
"7749-1",Echo Base,2009,169,155,8401,1,2
"7749-1",Echo Base,2009,169,155,14495,1,2
"7770-1",Deep Sea Treasure Hunter,2007,310,79,11855,1,2
"7770-1",Deep Sea Treasure Hunter,2007,310,79,15955,1,2
"7771-1",Angler Ambush,2007,310,135,11855,1,2
"7771-1",Angler Ambush,2007,310,135,15955,1,2
"7772-1",Lobster Strike,2007,310,224,11855,1,2
"7772-1",Lobster Strike,2007,310,224,15955,1,2
"7773-1",Tiger Shark Attack,2007,310,341,11855,1,2
"7773-1",Tiger Shark Attack,2007,310,341,15955,1,2
"7774-1",Crab Crusher,2007,310,582,11855,1,2
"7774-1",Crab Crusher,2007,310,582,15955,1,2
"7775-1",Aquabase Invasion,2007,310,850,11855,1,2
"7775-1",Aquabase Invasion,2007,310,850,15955,1,2
"7776-1",The Shipwreck,2007,310,245,11855,1,1
"7869-1",Battle for Geonosis,2011,165,335,1421,1,1
"7877-1",Naboo Starfighter,2011,166,317,11786,1,1
"7890-1",Ambulance,2006,60,117,122,1,7
"7890-1",Ambulance,2006,60,117,4187,1,7
"7890-1",Ambulance,2006,60,117,6205,1,7
"7890-1",Ambulance,2006,60,117,9178,1,7
"7890-1",Ambulance,2006,60,117,10028,1,7
"7890-1",Ambulance,2006,60,117,13355,1,7
"7890-1",Ambulance,2006,60,117,13398,1,7
"7891-1",Airport Firetruck,2006,53,147,9502,1,2
"7891-1",Airport Firetruck,2006,53,147,13370,1,2
"7892-1",Hospital,2006,60,385,4187,1,2
"7892-1",Hospital,2006,60,385,13398,1,2
"7893-1",Passenger Plane,2006,53,403,13370,1,1
"7894-1",Airport,2006,53,704,9502,1,2
"7894-1",Airport,2006,53,704,13370,1,2
"7895-1",Switching Tracks,2006,245,8,2103,1,7
"7895-1",Switching Tracks,2006,245,8,9406,1,7
"7895-1",Switching Tracks,2006,245,8,11759,1,7
"7895-1",Switching Tracks,2006,245,8,13661,1,7
"7895-1",Switching Tracks,2006,245,8,14154,1,7
"7895-1",Switching Tracks,2006,245,8,14328,1,7
"7895-1",Switching Tracks,2006,245,8,14931,1,7
"7896-1",Straight & Curved Rails,2006,245,16,2103,1,5
"7896-1",Straight & Curved Rails,2006,245,16,13661,1,5
"7896-1",Straight & Curved Rails,2006,245,16,14154,1,5
"7896-1",Straight & Curved Rails,2006,245,16,14328,1,5
"7896-1",Straight & Curved Rails,2006,245,16,14931,1,5
"7898-1",Cargo Train Deluxe,2006,240,830,14328,1,2
"7898-1",Cargo Train Deluxe,2006,240,830,14931,1,2
"7901-1",Airplane Mechanic,2006,53,31,9502,1,2
"7901-1",Airplane Mechanic,2006,53,31,13370,1,2
"79015-1",Witch-King Battle,2014,565,101,8159,1,1
"79016-1",Attack on Lake-town,2014,565,313,8159,1,1
"79017-1",The Battle of the Five Armies,2014,565,471,8159,1,1
"79018-1",The Lonely Mountain,2014,565,864,8159,1,1
"7902-1",Doctor's Car,2006,60,65,4187,1,3
"7902-1",Doctor's Car,2006,60,65,13355,1,3
"7902-1",Doctor's Car,2006,60,65,13398,1,3
"7903-1",Rescue Helicopter,2006,60,248,4187,1,4
"7903-1",Rescue Helicopter,2006,60,248,9502,1,4
"7903-1",Rescue Helicopter,2006,60,248,13355,1,4
"7903-1",Rescue Helicopter,2006,60,248,13398,1,4
"7904-10",Advent Calendar 2006 City (Day  9) Computer Desk & Chair,2006,220,8,6702,1,1
"7904-11",Advent Calendar 2006 City (Day 10) Train Conductor with Signal Paddle,2006,220,6,6702,1,1
"7904-12",Advent Calendar 2006 City (Day 11) Level Crossing and Signal,2006,220,22,6702,1,1
"7904-13",Advent Calendar 2006 City (Day 12) Train Handcar,2006,220,17,6702,1,1
"7904-14",Advent Calendar 2006 City (Day 13) Street Cleaner,2006,220,5,6702,1,1
"7904-15",Advent Calendar 2006 City (Day 14) Street Cleaner's Pushcart,2006,220,13,6702,1,1
"7904-16",Advent Calendar 2006 City (Day 15) Phone Kiosk,2006,220,12,6702,1,1
"7904-17",Advent Calendar 2006 City (Day 16) Police Officer with Signal Paddle,2006,220,6,6702,1,1
"7904-18",Advent Calendar 2006 City (Day 17) Police Barricade and Speed Limit Sign,2006,220,9,6702,1,1
"7904-19",Advent Calendar 2006 City (Day 18) Speed Radar Gun,2006,220,7,6702,1,1
"7904-2",Advent Calendar 2006 City (Day  1) Construction Worker,2006,220,5,6702,1,1
"7904-20",Advent Calendar 2006 City (Day 19) Mechanic,2006,220,5,6702,1,1
"7904-21",Advent Calendar 2006 City (Day 20) Tool Chest,2006,220,11,6702,1,1
"7904-22",Advent Calendar 2006 City (Day 21) Work Bench with Vise,2006,220,13,6702,1,1
"7904-23",Advent Calendar 2006 City (Day 22) Firefighter,2006,220,7,6702,1,1
"7904-24",Advent Calendar 2006 City (Day 23) Water Cannon and Burning Oil Drum,2006,220,11,6702,1,1
"7904-25",Advent Calendar 2006 City (Day 24) Santa Tree Gifts & Fireplace,2006,220,31,6702,1,1
"7904-3",Advent Calendar 2006 City (Day  2) Traffic Control Sticks,2006,220,15,6702,1,1
"7904-4",Advent Calendar 2006 City (Day  3) Traffic Cone Barricade Cement Finisher,2006,220,12,6702,1,1
"7904-5",Advent Calendar 2006 City (Day  4) Airport Ground Crew,2006,220,8,6702,1,1
"7904-6",Advent Calendar 2006 City (Day  5) Hand Truck and Luggage,2006,220,4,6702,1,1
"7904-7",Advent Calendar 2006 City (Day  6) X-Ray Machine,2006,220,15,6702,1,1
"7904-8",Advent Calendar 2006 City (Day  7) Doctor with bag,2006,220,5,6702,1,1
